brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,Car_Age,Price_per_KM,Milage_per_Year,Price_per_Year,Is_Automatic
Mercedes-Benz,SL-Class SL 550,2014,127500,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,White,None reported,Yes,29000.0,12,0.22744919647689038,9807.692307692309,2230.769230769231,0
Ford,Expedition Limited,2021,23842,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Gray,Medium Stone,None reported,Yes,59203.0,5,2.4830348529966866,3973.6666666666665,9867.166666666666,0
Rivian,R1S Adventure Package,2023,2108,Gasoline,835.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,White,None reported,Yes,91000.0,3,43.1484115694642,527.0,22750.0,0
BMW,M6 Base,2014,65550,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,39985.0,12,0.6099830666198838,5042.307692307692,3075.769230769231,0
Lamborghini,Huracan LP580-2,2017,22000,Gasoline,573.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,210000.0,9,9.545020680878142,2200.0,21000.0,0
Ford,Bronco Wildtrak Advanced,2022,15600,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,–,At least 1 accident or damage reported,Yes,68995.0,4,4.422472918402667,3120.0,13799.0,0
Lexus,LC 500 Base,2021,22400,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,81900.0,5,3.6560867818400964,3733.3333333333335,13650.0,0
Lexus,LS 460 Crafted Line,2015,89150,Gasoline,360.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,31900.0,11,0.3578198786328813,7429.166666666667,2658.3333333333335,0
BMW,M4 Base,2023,15000,Gasoline,"3L I-6 gasoline direct injection, DOHC, Double VANOS variable va","Automatic, 8-Spd M STEPTRONIC w/Drivelogic, Sport & Manual Modes",BLUE,ORANGE,None reported,Yes,81000.0,3,5.3996400239984,3750.0,20250.0,0
Audi,A3 2.0T Tech Premium,2018,49500,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Gray,None reported,Yes,25000.0,8,0.5050403022161168,5500.0,2777.777777777778,0
Audi,S8 4.2 quattro,2003,126000,Gasoline,360.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,13850.0,23,0.10991976254156713,5250.0,577.0833333333334,0
Volkswagen,Golf GTI 2.0T Autobahn 4-Door,2015,85385,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,15550.0,11,0.18211416391445903,7115.416666666667,1295.8333333333333,0
Cadillac,Escalade Sport,2023,3000,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,A/T,White,Brown,None reported,Yes,123999.0,3,41.319226924358546,750.0,30999.75,0
Hyundai,Tucson SE,2018,66126,Gasoline,2.0L I4 16V GDI DOHC,6-Speed Automatic,Dazzling White,Gray,None reported,Yes,19190.0,8,0.29019916221815595,7347.333333333333,2132.222222222222,0
Toyota,GR86 Premium,2023,1075,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,35000.0,3,32.52788104089219,268.75,8750.0,0
Ford,Bronco Raptor,2023,2489,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,Oxford White,Black Onyx,None reported,Yes,98900.0,3,39.71887550200803,622.25,24725.0,0
Hyundai,Santa Fe SEL,2021,25000,Gasoline,191.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Gray,None reported,Yes,28500.0,5,1.139954401823927,4166.666666666667,4750.0,0
Nissan,Armada Platinum,2017,92000,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,20900.0,9,0.22717144378865448,9200.0,2090.0,0
Lexus,GX 470 Base,2008,123500,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,14500.0,18,0.11740795621088089,6500.0,763.1578947368421,0
Cadillac,CTS Premium,2013,105000,Gasoline,318.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,12000.0,13,0.11428462586070609,7500.0,857.1428571428571,0
Audi,R8 Base,2008,49000,Gasoline,420.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,63000.0,18,1.2856880471827106,2578.9473684210525,3315.7894736842104,0
Jaguar,F-PACE S,2020,28357,Gasoline,3.0 Liter,Automatic,Santorini Black Metallic,Pimento Red w/Ebony,None reported,Yes,47598.0,6,1.6784681571337894,4051.0,6799.714285714285,1
Chevrolet,Silverado 1500 1LT,2018,81000,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,Yes,32000.0,8,0.3950568511499858,9000.0,3555.5555555555557,0
Ford,Expedition Limited,2021,45000,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,52000.0,5,1.1555298771138418,7500.0,8666.666666666666,0
Toyota,Sequoia Platinum,2011,173456,E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,16000.0,15,0.09224188127316857,10841.0,1000.0,0
BMW,M440 i,2021,13700,Hybrid,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Black,Beige,None reported,Yes,60000.0,5,4.379242391066345,2283.3333333333335,10000.0,0
Audi,A8 L 55,2019,93400,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Silver,Brown,None reported,Yes,42500.0,7,0.4550272481022687,11675.0,5312.5,0
Toyota,Avalon XLE,2015,90000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,18200.0,11,0.20221997533360742,7500.0,1516.6666666666667,0
Porsche,Macan Base,2017,40600,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,32000.0,9,0.7881579271446516,4060.0,3200.0,0
Lexus,IS 350 F Sport,2023,20121,Gasoline,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Red,None reported,Yes,47124.0,3,2.341914322631945,5030.25,11781.0,0
Mercedes-Benz,Metris Base,2020,3921,Gasoline,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic,Black,White,None reported,Yes,175000.0,6,44.620091789903114,560.1428571428571,25000.0,0
Lexus,RX 350 Base,2011,187450,Gasoline,275.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Beige,At least 1 accident or damage reported,Yes,10400.0,15,0.05548116574464793,11715.625,650.0,0
Toyota,Supra A91 Edition,2021,6400,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,68000.0,5,10.62334010310889,1066.6666666666667,11333.333333333334,0
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,54500,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,Yes,37995.0,9,0.6971431716849232,5450.0,3799.5,0
BMW,X6 xDrive50i,2017,78500,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Brown,At least 1 accident or damage reported,Yes,42000.0,9,0.5350250315282608,7850.0,4200.0,0
Chevrolet,Tahoe LT,2018,75000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,36000.0,8,0.4799936000853322,8333.333333333334,4000.0,0
Ford,F-150 SVT Raptor,2014,89988,Gasoline,411.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Red,At least 1 accident or damage reported,Yes,42500.0,12,0.472279945326651,6922.153846153846,3269.230769230769,0
Subaru,Outback 3.0 R VDC Limited,2005,107000,Gasoline,250.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,A/T,Gold,Beige,None reported,Yes,7100.0,21,0.06635452005121448,4863.636363636364,322.72727272727275,0
Alfa,Romeo Giulia Ti,2019,21400,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,28500.0,7,1.3317134713331154,2675.0,3562.5,0
Mazda,CX-7 Grand Touring,2007,83150,Gasoline,244.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,6950.0,19,0.0835828793399959,4157.5,347.5,0
Ford,F-150 Platinum,2018,92000,Diesel,250.0HP 3.0L V6 Cylinder Engine Diesel Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,36500.0,8,0.39673481809980327,10222.222222222223,4055.5555555555557,0
Mercedes-Benz,GLE 350 Base 4MATIC,2021,15042,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Selenite Gray Metallic,Macchiato,None reported,Yes,54599.0,5,3.6295286844379446,2507.0,9099.833333333334,0
Audi,A7 3.0T Premium Plus,2017,39000,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,35000.0,9,0.8974128868490552,3900.0,3500.0,0
RAM,2500 Laramie,2017,67483,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Brown,Beige,At least 1 accident or damage reported,Yes,46500.0,9,0.6890522197854306,6748.3,4650.0,0
Tesla,Model S 70D,2015,62089,Gasoline,329.0HP Electric Motor Electric Fuel System,A/T,Black,Beige,None reported,Yes,29975.0,11,0.4827669511998712,5174.083333333333,2497.9166666666665,0
Audi,S8 4.0T Plus,2017,54300,Gasoline,605.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,53500.0,9,0.9852488904440065,5430.0,5350.0,0
Hyundai,Sonata Hybrid Limited,2022,30565,Hybrid,192.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Gray,Black,None reported,Yes,29000.0,4,0.9487666034155597,6113.0,5800.0,0
Audi,A8 L 4.0T,2016,142666,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,22000.0,10,0.15420524718400191,12969.636363636364,2000.0,0
Ford,Ranger Sport SuperCab,2009,166200,Gasoline,207.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,6999.0,17,0.04211165997797847,9233.333333333334,388.8333333333333,0
INFINITI,Q50 Hybrid Premium,2015,88977,Hybrid,354.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,7-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,19977.0,11,0.22451617253703163,7414.75,1664.75,0
BMW,M3 Base,2011,114890,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,20990.0,15,0.18269490212462247,7180.625,1311.875,0
Mercedes-Benz,E-Class E 350 4MATIC,2009,171000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,4750.0,17,0.027777615335582834,9500.0,263.8888888888889,0
Ford,Explorer sport,2019,90067,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,Black,Ebony Black,None reported,Yes,28590.0,7,0.3174268330594662,11258.375,3573.75,0
Chevrolet,Camaro 1LT,2014,97579,Gasoline,323.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,15000.0,12,0.15372002459520392,7506.076923076923,1153.8461538461538,0
Mazda,MX-5 Miata RF Grand Touring,2017,52000,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,20500.0,9,0.39422318801561507,5200.0,2050.0,0
Jeep,Grand Cherokee L Limited,2021,25968,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Metallic,Global Black,None reported,Yes,38405.0,5,1.4788786630212947,4328.0,6400.833333333333,0
MINI,Hardtop Cooper S,2016,41680,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,17495.0,10,0.41973561094983325,3789.090909090909,1590.4545454545455,0
Saab,9-3 SE,2002,77200,Gasoline,205.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Beige,None reported,Yes,7500.0,24,0.0971490006606132,3088.0,300.0,0
BMW,X5 xDrive40i,2019,50000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gold,None reported,Yes,43000.0,7,0.8599828003439931,6250.0,5375.0,0
Porsche,Macan,2021,21613,Gasoline,2.0 Liter,Automatic,White,–,None reported,Yes,58998.0,5,2.729619690941057,3602.1666666666665,9833.0,1
Audi,Q3 S line Premium Plus,2022,17377,Gasoline,2.0 Liter TFSI,Automatic,Glacier White,Pearl Beige,None reported,Yes,39998.0,4,2.3016457590056394,3475.4,7999.6,1
GMC,Acadia SLE,2020,30426,Gasoline,2.5L I4 16V GDI DOHC,9-Speed Automatic,Ebony Twilight Metallic,Jet Black,None reported,Yes,29645.0,6,0.9742991422092221,4346.571428571428,4235.0,0
Audi,allroad 2.7T,2005,153000,Gasoline,250.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,M/T,Blue,Blue,At least 1 accident or damage reported,Yes,6500.0,21,0.04248338246155254,6954.545454545455,295.45454545454544,0
Mercury,Marauder Base,2004,56600,Gasoline,302.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission Overdrive Switch,Silver,Black,None reported,Yes,23000.0,22,0.4063532446423208,2460.8695652173915,1000.0,0
Hyundai,Genesis 3.8,2015,116612,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,White,At least 1 accident or damage reported,Yes,12700.0,11,0.10890724018762916,9717.666666666666,1058.3333333333333,0
Audi,SQ5 3.0T Premium Plus,2018,72000,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,Yes,30000.0,8,0.41666087971000404,8000.0,3333.3333333333335,0
Audi,A8 L 55,2019,39000,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Black,Brown,None reported,Yes,50000.0,7,1.2820184097843645,4875.0,6250.0,0
Lincoln,Navigator Base,2008,149000,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Beige,None reported,Yes,10099.0,18,0.06777806860356642,7842.105263157895,531.5263157894736,0
BMW,M4 Base,2018,19300,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Silver,None reported,Yes,64000.0,8,3.3158903683746956,2144.4444444444443,7111.111111111111,0
Mazda,CX-9 Carbon Edition,2021,27836,Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Polymetal Gray Metallic,Red,None reported,Yes,36969.0,5,1.3280525918741244,4639.333333333333,6161.5,0
Chevrolet,Corvette Stingray w/1LT,2023,3273,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Red,None reported,Yes,78999.0,3,24.129199755650582,818.25,19749.75,0
Ford,F-150 Lariat,2017,74349,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,–,None reported,Yes,36000.0,9,0.484196368527236,7434.9,3600.0,0
Ford,F-250 Lariat,2019,85000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,55000.0,7,0.6470512111622216,10625.0,6875.0,0
Ferrari,Roma Base,2022,2250,Gasoline,611.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Blue,None reported,Yes,259500.0,4,115.2820968458463,450.0,51900.0,0
Mercedes-Benz,GLS 450 Base 4MATIC,2017,46100,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,33000.0,9,0.7158196134574087,4610.0,3300.0,0
Hyundai,Santa Fe SEL Plus 2.4,2019,49500,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Gray,None reported,Yes,28000.0,7,0.5656451384820509,6187.5,3500.0,0
Mercedes-Benz,E-Class E 350,2012,31130,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,23500.0,14,0.7548745623333655,2075.3333333333335,1566.6666666666667,0
Ford,F-250 XLT SuperCab Super Duty,2008,149460,Diesel,350.0HP 6.4L 8 Cylinder Engine Diesel Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,12240.0,18,0.08189427342249818,7866.315789473684,644.2105263157895,0
Mercury,Marauder Base,2003,90000,Gasoline,302.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,15500.0,23,0.17222030866323706,3750.0,645.8333333333334,0
Ford,Transit-350 XLT,2021,48000,E85 Flex Fuel,275.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,Yes,57000.0,5,1.187475260932064,8000.0,9500.0,0
Mercedes-Benz,C-Class C 300 4MATIC Sport,2013,98000,Gasoline,248.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,15500.0,13,0.15816165141172028,7000.0,1107.142857142857,0
Volkswagen,Arteon SEL R-Line,2022,18655,Gasoline,2.0 Liter TSI,Automatic,Oryx White Prl,Titan Black,None reported,Yes,38698.0,4,2.0742924528301887,3731.0,7739.6,1
Chevrolet,Suburban 2500 LS,2006,60000,Gasoline,325.0HP 8.1L 8 Cylinder Engine Gasoline Fuel,A/T,Brown,Brown,At least 1 accident or damage reported,Yes,24950.0,20,0.4158264028932851,2857.1428571428573,1188.095238095238,0
Chevrolet,Suburban 1500 LT,2014,169500,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Purple,Brown,None reported,Yes,15000.0,12,0.08849505312653022,13038.461538461539,1153.8461538461538,0
Mitsubishi,Eclipse GS,2008,189500,Gasoline,162.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,Yes,6000.0,18,0.031662102046954896,9973.684210526315,315.7894736842105,0
Toyota,Land Cruiser Base,2016,91000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Brown,None reported,Yes,68500.0,10,0.7527389808903199,8272.727272727272,6227.272727272727,0
Genesis,G80 2.5T,2022,7396,Gasoline,2.5L I4 16V PDI DOHC Turbo,8-Speed Automatic,Black Forest Green,Black,None reported,Yes,41299.0,4,5.583209409219954,1479.2,8259.8,0
Toyota,Tundra SR5 Access Cab,2004,229450,Gasoline,240.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,8250.0,22,0.03595538916805767,9976.08695652174,358.69565217391306,0
Maserati,Quattroporte Modena Q4,2023,8603,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,Blu,Tan,None reported,Yes,125900.0,3,14.632728963272896,2150.75,31475.0,0
Audi,RS 5 4.2,2014,49098,Gasoline,450.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,44900.0,12,0.914478909957433,3776.769230769231,3453.846153846154,0
Nissan,Rogue S,2022,21212,Gasoline,1.5L I3 12V GDI DOHC Turbo,Automatic CVT,Gun Metallic,Charcoal,None reported,Yes,28906.0,4,1.3626549757224344,4242.4,5781.2,0
Porsche,Panamera 4S,2010,62743,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Gray,None reported,Yes,28600.0,16,0.45582047685834504,3690.764705882353,1682.3529411764705,0
BMW,M440 i xDrive,2021,24300,Hybrid,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Beige,None reported,Yes,49999.0,5,2.057487346199745,4050.0,8333.166666666666,0
Cadillac,Escalade Premium,2010,104000,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Gray,–,None reported,Yes,19500.0,16,0.18749819713271987,6117.64705882353,1147.0588235294117,0
Volvo,S60 T6 Momentum,2020,46250,Gasoline,2.0L I4 16V GDI DOHC,8-Speed Automatic,White,Charcoal,At least 1 accident or damage reported,Yes,27800.0,6,0.601068085014378,6607.142857142857,3971.4285714285716,0
Mazda,CX-9 Touring Plus,2023,1930,Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Jet Black Mica,Black,At least 1 accident or damage reported,Yes,40655.0,3,21.05385810460901,482.5,10163.75,0
Chrysler,Pacifica Hybrid Touring L,2022,61494,Hybrid,3.6L V6 24V MPFI DOHC Hybrid,Automatic CVT,Bright White Clearcoat,Black,None reported,Yes,35850.0,4,0.5829742255467925,12298.8,7170.0,0
Jeep,Wrangler Unlimited Sport,2020,24040,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black Clearcoat,Black,None reported,Yes,35273.0,6,1.4672018634832162,3434.285714285714,5039.0,0
Toyota,Highlander Base,2001,231581,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,4300.0,25,0.018567937059011493,8906.961538461539,165.3846153846154,0
Ford,F-150 Lariat,2019,81000,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,38500.0,7,0.4753027740398267,10125.0,4812.5,0
Land,Rover Discovery Sport S R-Dynamic,2022,23568,Gasoline,2.0 Liter,Automatic,Firenze Red,Ebony,None reported,Yes,44998.0,4,1.9092027663456235,4713.6,8999.6,1
Mazda,Mazda6 Touring,2020,78700,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,18000.0,6,0.22871373934257505,11242.857142857143,2571.4285714285716,0
Kia,Optima EX,2015,109580,Gasoline,192.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,11900.0,11,0.10859546819247862,9131.666666666666,991.6666666666666,0
Lexus,RX 350 Base,2009,178000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,4500.0,17,0.02528075684968062,9888.888888888889,250.0,0
Mitsubishi,Outlander Sport 2.4 SE,2016,131193,Gasoline,2.4L I4 16V MPFI DOHC,Automatic CVT,Black,Black,None reported,Yes,11970.0,10,0.09123892860954007,11926.636363636364,1088.1818181818182,0
Mercedes-Benz,GLS 450 Base 4MATIC,2017,106000,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,Yes,25900.0,9,0.24433731757247573,10600.0,2590.0,0
Audi,A3 2.0T Premium,2019,28211,Gasoline,184.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,At least 1 accident or damage reported,Yes,27500.0,7,0.9747625124060684,3526.375,3437.5,0
Audi,A4 2.0T Premium,2015,91403,E85 Flex Fuel,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,8-Speed Automatic,Silver,Gray,None reported,Yes,14998.0,11,0.16408472276924424,7616.916666666667,1249.8333333333333,0
Mercedes-Benz,CLA-Class CLA 250,2016,88600,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,16800.0,10,0.1896141127075315,8054.545454545455,1527.2727272727273,0
